388726 1330959579 517495250 -0.206623225161 -0.257087807193 0.773159011261 -0.0504645820313 -0.653880614475 0.508840325665 3.09602931622 -0.00348743479555 0.00572433570169 -0.000871318580151 -0.00641822710165 -0.188265707661 9.79013297439 
388727 1330959579 522454667 -0.206631939704 -0.257105642236 0.773152451111 -0.0504737025319 -0.653927285579 0.508865396426 3.09603147625 -0.00444178754348 0.00562351914682 -0.00381937815806 -0.00693430163817 -0.18992304326 9.78942581763 
388728 1330959579 527444551 -0.20663258004 -0.257120003475 0.773148122512 -0.0504874234346 -0.653958272636 0.508875999471 3.0960548211 -0.000848350737792 0.00523124682266 -0.00587562716538 -0.00828099247364 -0.190003599153 9.78329195288 
388729 1330959579 532439291 -0.206629387218 -0.257131767418 0.773145132613 -0.0505023801992 -0.653979811683 0.508879098225 3.09608653907 0.000225010256426 0.00385475708719 -0.0064607844057 -0.00659915787304 -0.19097031098 9.78465547479 
388730 1330959579 537448033 -0.206629784855 -0.257140383737 0.773142533174 -0.0505105988813 -0.653998417028 0.508885480843 3.09610049936 -0.000360064262066 0.00312540763706 -0.00351961418634 -0.00862469875006 -0.188707281024 9.78935341126 
388731 1330959579 542453188 -0.206638188253 -0.257148730405 0.773138815478 -0.0505105421522 -0.654024731599 0.508903715108 3.09608685429 -0.00163328321356 0.00450505342143 0.000154637390903 -0.0106078089419 -0.189820425557 9.78755301724 
388732 1330959579 547442790 -0.206649759151 -0.257155615725 0.773135054559 -0.0505058565747 -0.654051236777 0.508925728386 3.09605987964 -0.00336290960639 0.003197809493 0.00216458883832 -0.00843362734699 -0.185344126443 9.79801348865 
388733 1330959579 552432102 -0.206661349403 -0.257163621036 0.773130960372 -0.0505022716324 -0.654080128046 0.508948522145 3.09603482808 -0.00306682775492 0.00391676902021 0.00169841407297 -0.0119232272198 -0.187276581414 9.79336886019 
388734 1330959579 557444263 -0.206671470696 -0.257173498283 0.773126533933 -0.0505020275871 -0.654111453743 0.508970364589 3.09601807851 -0.00224241386838 0.00505898256817 0.000256200035644 -0.0135297620344 -0.190755372724 9.79803521299 
388735 1330959579 562431176 -0.206680081083 -0.257171913208 0.773125712676 -0.0504918321246 -0.654117013399 0.508982240097 3.09598608586 -0.000330747455787 0.00160243219659 0.00451715461979 -0.011993546083 -0.189464381647 9.79295899336 
